time;atm_pm_1_0;atm_pm_10_0;atm_pm_2_5;co2;delta;hum;ma;temp
2025-11-09 19:57:21;0;0;0;523;nan;25.41;0.0;20.75
2025-11-09 19:57:31;0;0;0;532;nan;25.43;0.0;20.74
2025-11-09 19:57:41;0;0;0;533;nan;25.4;0.0;20.78
2025-11-09 19:57:51;0;0;0;536;nan;25.38;0.0;20.78
2025-11-09 19:58:01;0;0;0;543;nan;25.37;0.0;20.87
2025-11-09 19:58:12;0;0;0;535;nan;25.34;0.0;20.86
2025-11-09 19:58:22;0;0;0;535;nan;25.39;0.0;20.81
2025-11-09 19:58:32;0;0;0;531;nan;25.31;0.0;20.83
2025-11-09 19:58:42;0;0;0;533;nan;25.21;0.0;20.88
2025-11-09 19:58:52;0;0;0;534;nan;25.36;0.0;20.85
2025-11-09 19:59:02;0;0;0;525;nan;25.46;0.0;20.78
2025-11-09 19:59:12;0;0;0;508;nan;25.59;0.0;20.68
2025-11-09 19:59:22;0;0;0;502;nan;25.58;0.0;20.7
2025-11-09 19:59:33;0;0;0;498;nan;25.47;0.0;20.68
2025-11-09 19:59:43;0;0;0;497;nan;25.58;0.0;20.61
2025-11-09 19:59:53;0;0;0;490;nan;25.61;0.0;20.67
2025-11-09 20:00:03;0;0;0;492;nan;25.56;0.0;20.73
2025-11-09 20:00:13;0;0;0;497;nan;25.63;0.0;20.61
2025-11-09 20:00:23;0;0;0;489;nan;25.73;0.0;20.54
2025-11-09 20:00:33;0;0;0;483;nan;25.73;0.0;20.6
2025-11-09 20:00:43;0;0;0;482;nan;25.67;0.0;20.46
2025-11-09 20:00:53;0;0;0;494;nan;25.81;0.0;20.5
2025-11-09 20:01:04;0;0;0;505;nan;25.81;0.0;20.46
2025-11-09 20:01:14;0;0;0;496;nan;25.69;0.0;20.46
2025-11-09 20:01:24;0;0;0;507;nan;25.58;0.0;20.58
2025-11-09 20:01:34;0;0;0;514;nan;25.59;0.0;20.63
2025-11-09 20:01:44;0;0;0;500;nan;25.53;0.0;20.65
2025-11-09 20:01:54;0;0;0;501;nan;25.39;0.0;20.7
2025-11-09 20:02:04;0;0;0;499;nan;25.51;0.0;20.6
2025-11-09 20:02:14;0;0;0;521;nan;25.58;0.0;20.51
2025-11-09 20:02:24;0;0;0;518;nan;25.6;0.0;20.58
2025-11-09 20:02:35;0;0;0;502;nan;25.53;0.0;20.6
2025-11-09 20:02:45;0;0;0;506;nan;25.52;0.0;20.6
2025-11-09 20:02:55;0;0;0;514;nan;25.42;0.0;20.62
2025-11-09 20:03:05;0;0;0;505;nan;25.43;0.0;20.6
2025-11-09 20:03:15;0;0;0;507;nan;25.52;0.0;20.55
2025-11-09 20:03:25;0;0;0;506;nan;25.64;0.0;20.53
2025-11-09 20:03:35;0;0;0;521;nan;25.7;0.0;20.54
2025-11-09 20:03:45;0;0;0;537;nan;25.71;0.0;20.47
2025-11-09 20:03:56;0;0;0;525;nan;25.57;0.0;20.5
2025-11-09 20:04:06;0;0;0;525;nan;25.58;0.0;20.52
2025-11-09 20:04:16;0;0;0;530;nan;25.61;0.0;20.5
2025-11-09 20:04:26;0;0;0;527;nan;25.64;0.0;20.43
2025-11-09 20:04:36;0;0;0;521;nan;25.68;0.0;20.41
2025-11-09 20:04:46;0;0;0;524;nan;25.7;0.0;20.37
2025-11-09 20:04:56;0;0;0;524;nan;25.76;0.0;20.4
2025-11-09 20:05:06;0;0;0;528;nan;25.81;0.0;20.37
2025-11-09 20:05:16;0;0;0;525;nan;25.81;0.0;20.39
2025-11-09 20:05:27;0;0;0;523;nan;25.75;0.0;20.41
2025-11-09 20:05:37;0;0;0;521;nan;25.78;0.0;20.37
2025-11-09 20:05:47;0;0;0;517;nan;25.88;0.0;20.34
2025-11-09 20:05:57;0;0;0;515;nan;25.89;0.0;20.34
2025-11-09 20:06:07;0;0;0;516;nan;25.86;0.0;20.37
2025-11-09 20:06:17;0;0;0;505;nan;25.74;0.0;20.43
2025-11-09 20:06:27;0;0;0;500;nan;25.79;0.0;20.39
2025-11-09 20:06:37;0;0;0;496;nan;25.74;0.0;20.35
2025-11-09 20:06:47;0;0;0;482;nan;25.83;0.0;20.32
2025-11-09 20:06:58;0;0;0;481;nan;25.94;0.0;20.33
2025-11-09 20:07:08;0;0;0;486;nan;25.96;0.0;20.33
2025-11-09 20:07:18;0;0;0;488;nan;25.82;0.0;20.37
2025-11-09 20:07:28;0;0;0;485;nan;25.77;0.0;20.43
2025-11-09 20:07:38;0;0;0;483;nan;25.67;0.0;20.41
2025-11-09 20:07:48;0;0;0;490;nan;25.7;0.0;20.41
2025-11-09 20:07:58;0;0;0;503;nan;25.78;0.0;20.42
2025-11-09 20:08:08;0;0;0;503;nan;25.77;0.0;20.43
2025-11-09 20:08:19;0;0;0;514;nan;25.71;0.0;20.43
2025-11-09 20:08:29;0;0;0;519;nan;25.73;0.0;20.4
2025-11-09 20:08:39;0;0;0;518;nan;25.83;0.0;20.4
2025-11-09 20:08:49;0;0;0;514;nan;25.83;0.0;20.42
2025-11-09 20:08:59;0;0;0;513;nan;25.78;0.0;20.46
2025-11-09 20:09:09;0;0;0;507;nan;25.65;0.0;20.5
2025-11-09 20:09:19;0;0;0;516;nan;25.58;0.0;20.45
2025-11-09 20:09:29;0;0;0;522;nan;25.61;0.0;20.43
2025-11-09 20:09:39;0;0;0;518;nan;25.64;0.0;20.4
2025-11-09 20:09:50;0;0;0;518;nan;25.66;0.0;20.38
2025-11-09 20:10:00;0;0;0;512;nan;25.74;0.0;20.41
2025-11-09 20:10:10;0;0;0;519;nan;25.68;0.0;20.28
2025-11-09 20:10:20;0;0;0;531;nan;25.67;0.0;20.37
2025-11-09 20:10:30;0;0;0;539;nan;25.64;0.0;20.41
2025-11-09 20:10:40;0;0;0;543;nan;25.67;0.0;20.43
2025-11-09 20:10:50;0;0;0;542;nan;25.69;0.0;20.41
2025-11-09 20:11:00;0;0;0;541;nan;25.76;0.0;20.37
2025-11-09 20:11:10;0;0;0;540;nan;25.69;0.0;20.35
2025-11-09 20:11:21;0;0;0;541;nan;25.55;0.0;20.34
2025-11-09 20:11:31;0;0;0;546;nan;25.5;0.0;20.36
2025-11-09 20:11:41;0;0;0;544;nan;25.55;0.0;20.36
2025-11-09 20:11:51;0;0;0;553;nan;25.58;0.0;20.37
2025-11-09 20:12:01;0;0;0;552;nan;25.52;0.0;20.42
2025-11-09 20:12:11;0;0;0;537;nan;25.5;0.0;20.46
2025-11-09 20:12:21;0;0;0;537;nan;25.43;0.0;20.46
2025-11-09 20:12:31;0;0;0;541;nan;25.48;0.0;20.54
2025-11-09 20:12:41;0;0;0;552;nan;25.41;0.0;20.54
2025-11-09 20:12:52;0;0;0;539;nan;25.4;0.0;20.48
2025-11-09 20:13:02;0;0;0;534;nan;25.56;0.0;20.47
2025-11-09 20:13:12;0;0;0;529;nan;25.52;0.0;20.44
2025-11-09 20:13:22;0;0;0;538;nan;25.49;0.0;20.45
2025-11-09 20:13:32;0;0;0;522;nan;25.53;0.0;20.46
2025-11-09 20:13:42;0;0;0;507;nan;25.48;0.0;20.43
2025-11-09 20:13:52;0;0;0;511;nan;25.56;0.0;20.43
2025-11-09 20:14:02;0;0;0;502;nan;25.55;0.0;20.41
2025-11-09 20:14:12;0;0;0;502;nan;25.5;0.0;20.43
2025-11-09 20:14:22;0;0;0;502;nan;25.43;0.0;20.51
2025-11-09 20:14:33;0;0;0;510;nan;25.45;0.0;20.55
2025-11-09 20:14:43;0;0;0;500;nan;25.44;0.0;20.5
2025-11-09 20:14:53;0;0;0;498;nan;25.43;0.0;20.53
2025-11-09 20:15:03;0;0;0;498;nan;25.49;0.0;20.52
2025-11-09 20:15:13;0;0;0;501;nan;25.45;0.0;20.5
2025-11-09 20:15:23;0;0;0;505;nan;25.36;0.0;20.58
2025-11-09 20:15:33;0;0;0;508;nan;25.27;0.0;20.55
2025-11-09 20:15:44;0;0;0;515;nan;25.36;0.0;20.48
2025-11-09 20:15:54;0;0;0;515;nan;25.44;0.0;20.33
2025-11-09 20:16:04;0;0;0;508;nan;25.59;0.0;20.36
2025-11-09 20:16:14;0;0;0;515;nan;25.67;0.0;20.27
2025-11-09 20:16:24;0;0;0;515;nan;25.59;0.0;20.3
2025-11-09 20:16:34;0;0;0;511;nan;25.6;0.0;20.36
2025-11-09 20:16:44;0;0;0;512;nan;25.64;0.0;20.36
2025-11-09 20:16:54;0;0;0;505;nan;25.57;0.0;20.37
2025-11-09 20:17:05;0;0;0;513;nan;25.6;0.0;20.4
2025-11-09 20:17:15;0;0;0;510;nan;25.55;0.0;20.35
2025-11-09 20:17:25;0;0;0;500;nan;25.53;0.0;20.36
2025-11-09 20:17:35;0;0;0;497;nan;25.52;0.0;20.36
2025-11-09 20:17:45;0;0;0;500;nan;25.44;0.0;20.45
2025-11-09 20:17:55;0;0;0;500;nan;25.53;0.0;20.41
2025-11-09 20:18:05;0;0;0;508;nan;25.65;0.0;20.35
2025-11-09 20:18:15;0;0;0;512;nan;25.67;0.0;20.35
2025-11-09 20:18:25;0;0;0;512;nan;25.69;0.0;20.33
2025-11-09 20:18:35;0;0;0;520;nan;25.6;0.0;20.34
2025-11-09 20:18:46;0;0;0;522;nan;25.5;0.0;20.46
2025-11-09 20:18:56;0;0;0;523;nan;25.4;0.0;20.51
2025-11-09 20:19:06;0;0;0;523;nan;25.34;0.0;20.52
2025-11-09 20:19:16;0;0;0;515;nan;25.44;0.0;20.46
2025-11-09 20:19:26;0;0;0;515;nan;25.64;0.0;20.4
2025-11-09 20:19:36;0;0;0;526;nan;25.64;0.0;20.39
2025-11-09 20:19:46;0;0;0;524;nan;25.63;0.0;20.38
2025-11-09 20:19:56;0;0;0;507;nan;25.46;0.0;20.36
2025-11-09 20:20:06;0;0;0;504;nan;25.45;0.0;20.45
2025-11-09 20:20:17;0;0;0;489;nan;25.39;0.0;20.45
2025-11-09 20:20:27;0;0;0;493;nan;25.39;0.0;20.46
2025-11-09 20:20:37;0;0;0;499;nan;25.32;0.0;20.48
2025-11-09 20:20:47;0;0;0;511;nan;25.35;0.0;20.43
2025-11-09 20:20:57;0;0;0;518;nan;25.46;0.0;20.38
2025-11-09 20:21:07;0;0;0;509;nan;25.59;0.0;20.39
2025-11-09 20:21:17;0;0;0;508;nan;25.52;0.0;20.41
2025-11-09 20:21:27;0;0;0;513;nan;25.58;0.0;20.32
2025-11-09 20:21:37;0;0;0;515;nan;25.52;0.0;20.33
2025-11-09 20:21:48;0;0;0;513;nan;25.52;0.0;20.33
2025-11-09 20:21:58;0;0;0;514;nan;25.48;0.0;20.38
2025-11-09 20:22:08;0;0;0;510;nan;25.45;0.0;20.4
2025-11-09 20:22:18;0;0;0;505;nan;25.43;0.0;20.46
2025-11-09 20:22:28;0;0;0;504;nan;25.3;0.0;20.46
2025-11-09 20:22:38;0;0;0;506;nan;25.35;0.0;20.48
2025-11-09 20:22:48;0;0;0;505;nan;25.35;0.0;20.44
2025-11-09 20:22:58;0;0;0;504;nan;25.42;0.0;20.44
2025-11-09 20:23:08;0;0;0;508;nan;25.35;0.0;20.43
2025-11-09 20:23:18;0;0;0;508;nan;25.39;0.0;20.42
2025-11-09 20:23:29;0;0;0;509;nan;25.44;0.0;20.36
2025-11-09 20:23:39;0;0;0;516;nan;25.47;0.0;20.38
2025-11-09 20:23:49;0;0;0;510;nan;25.45;0.0;20.37
2025-11-09 20:23:59;0;0;0;511;nan;25.5;0.0;20.45
2025-11-09 20:24:09;0;0;0;509;nan;25.49;0.0;20.44
2025-11-09 20:24:19;0;0;0;511;nan;25.51;0.0;20.46
2025-11-09 20:24:29;0;0;0;514;nan;25.61;0.0;20.38
2025-11-09 20:24:39;0;0;0;512;nan;25.65;0.0;20.35
2025-11-09 20:24:49;0;0;0;514;nan;25.63;0.0;20.26
2025-11-09 20:25:00;0;0;0;522;nan;25.58;0.0;20.27
2025-11-09 20:25:10;0;0;0;521;nan;25.54;0.0;20.29
2025-11-09 20:25:20;0;0;0;514;nan;25.42;0.0;20.34
2025-11-09 20:25:30;0;0;0;515;nan;25.49;0.0;20.34
2025-11-09 20:25:40;0;0;0;515;nan;25.45;0.0;20.34
2025-11-09 20:25:50;0;0;0;512;nan;25.5;0.0;20.28
2025-11-09 20:26:00;0;0;0;504;nan;25.58;0.0;20.29
2025-11-09 20:26:10;0;0;0;504;nan;25.52;0.0;20.28
2025-11-09 20:26:20;0;0;0;502;nan;25.52;0.0;20.33
2025-11-09 20:26:31;0;0;0;491;nan;25.51;0.0;20.29
2025-11-09 20:26:41;0;0;0;487;nan;25.63;0.0;20.29
2025-11-09 20:26:51;0;0;0;479;nan;25.62;0.0;20.35
2025-11-09 20:27:01;0;0;0;482;nan;25.59;0.0;20.25
2025-11-09 20:27:11;0;0;0;482;nan;25.59;0.0;20.31
2025-11-09 20:27:21;0;0;0;487;nan;25.5;0.0;20.31
2025-11-09 20:27:31;0;0;0;495;nan;25.49;0.0;20.29
2025-11-09 20:27:41;0;0;0;495;nan;25.47;0.0;20.28
2025-11-09 20:27:51;0;0;0;501;nan;25.49;0.0;20.34
2025-11-09 20:28:01;0;0;0;500;nan;25.54;0.0;20.36
2025-11-09 20:28:12;0;0;0;504;nan;25.42;0.0;20.37
2025-11-09 20:28:22;0;0;0;499;nan;25.43;0.0;20.36
2025-11-09 20:28:32;0;0;0;509;nan;25.44;0.0;20.39
2025-11-09 20:28:42;0;0;0;516;nan;25.44;0.0;20.31
2025-11-09 20:28:52;0;0;0;526;nan;25.43;0.0;20.36
2025-11-09 20:29:02;0;0;0;521;nan;25.43;0.0;20.31
2025-11-09 20:29:12;0;0;0;518;nan;25.37;0.0;20.37
2025-11-09 20:29:22;0;0;0;512;nan;25.39;0.0;20.36
2025-11-09 20:29:32;0;0;0;501;nan;25.33;0.0;20.36
2025-11-09 20:29:43;0;0;0;502;nan;25.36;0.0;20.41
2025-11-09 20:29:53;0;0;0;505;nan;25.48;0.0;20.37
2025-11-09 20:30:03;0;0;0;512;nan;25.57;0.0;20.33
2025-11-09 20:30:13;0;0;0;510;nan;25.57;0.0;20.25
2025-11-09 20:30:23;0;0;0;507;nan;25.58;0.0;20.16
2025-11-09 20:30:33;0;0;0;502;nan;25.71;0.0;20.14
2025-11-09 20:30:43;0;0;0;501;nan;25.77;0.0;20.23
2025-11-09 20:30:53;0;0;0;497;nan;25.63;0.0;20.2
2025-11-09 20:31:03;0;0;0;498;nan;25.68;0.0;20.14
2025-11-09 20:31:14;0;0;0;506;nan;25.73;0.0;20.13
2025-11-09 20:31:24;0;0;0;509;nan;25.8;0.0;20.15
2025-11-09 20:31:34;0;0;0;508;nan;25.67;0.0;20.17
2025-11-09 20:31:44;0;0;0;516;nan;25.73;0.0;20.2
2025-11-09 20:31:54;0;0;0;515;nan;25.74;0.0;20.13
2025-11-09 20:32:04;0;0;0;509;nan;25.76;0.0;20.13
2025-11-09 20:32:14;0;0;0;517;nan;25.83;0.0;20.11
2025-11-09 20:32:24;0;0;0;517;nan;25.85;0.0;20.16
2025-11-09 20:32:34;0;0;0;524;nan;25.73;0.0;20.22
2025-11-09 20:32:45;0;0;0;526;nan;25.71;0.0;20.21
2025-11-09 20:32:55;0;0;0;521;nan;25.75;0.0;20.22
2025-11-09 20:33:05;0;0;0;513;nan;25.85;0.0;20.15
2025-11-09 20:33:15;0;0;0;517;nan;25.74;0.0;20.15
2025-11-09 20:33:25;0;0;0;520;nan;25.75;0.0;20.17
2025-11-09 20:33:35;0;0;0;518;nan;25.63;0.0;20.24
2025-11-09 20:33:45;0;0;0;513;nan;25.69;0.0;20.25
2025-11-09 20:33:55;0;0;0;513;nan;25.76;0.0;20.16
2025-11-09 20:34:06;0;0;0;515;nan;25.71;0.0;20.21
2025-11-09 20:34:16;0;0;0;510;nan;25.58;0.0;20.31
2025-11-09 20:34:26;0;0;0;509;nan;25.41;0.0;20.36
2025-11-09 20:34:36;0;0;0;520;nan;25.38;0.0;20.39
2025-11-09 20:34:46;0;0;0;527;nan;25.37;0.0;20.39
2025-11-09 20:34:56;0;0;0;513;nan;25.43;0.0;20.36
2025-11-09 20:35:06;0;0;0;510;nan;25.49;0.0;20.3
2025-11-09 20:35:16;0;0;0;510;nan;25.47;0.0;20.28
2025-11-09 20:35:26;0;0;0;523;nan;25.45;0.0;20.27
2025-11-09 20:35:36;0;0;0;511;nan;25.43;0.0;20.32
2025-11-09 20:35:47;0;0;0;524;nan;25.33;0.0;20.37
2025-11-09 20:35:57;0;0;0;540;nan;25.38;0.0;20.33
2025-11-09 20:36:07;0;0;0;542;nan;25.42;0.0;20.28
2025-11-09 20:36:17;0;0;0;538;nan;25.47;0.0;20.23
2025-11-09 20:36:27;0;0;0;535;nan;25.52;0.0;20.2
2025-11-09 20:36:37;0;0;0;542;nan;25.46;0.0;20.21
2025-11-09 20:36:47;0;0;0;529;nan;25.55;0.0;20.13
2025-11-09 20:36:57;0;0;0;522;nan;25.54;0.0;20.24
2025-11-09 20:37:08;0;0;0;517;nan;25.43;0.0;20.33
2025-11-09 20:37:18;0;0;0;519;nan;25.46;0.0;20.3
2025-11-09 20:37:28;0;0;0;516;nan;25.5;0.0;20.21
2025-11-09 20:37:38;0;0;0;517;nan;25.54;0.0;20.17
2025-11-09 20:37:48;0;0;0;517;nan;25.62;0.0;20.14
2025-11-09 20:37:58;0;0;0;521;nan;25.59;0.0;20.07
2025-11-09 20:38:08;0;0;0;526;nan;25.71;0.0;20.07
2025-11-09 20:38:18;0;0;0;529;nan;25.88;0.0;20.08
2025-11-09 20:38:28;0;0;0;547;nan;25.81;0.0;20.11
2025-11-09 20:38:39;0;0;0;558;nan;25.83;0.0;20.04
2025-11-09 20:38:49;0;0;0;552;nan;25.82;0.0;20.01
2025-11-09 20:38:59;0;0;0;562;nan;25.84;0.0;19.97
2025-11-09 20:39:09;0;0;0;532;nan;25.93;0.0;19.98
2025-11-09 20:39:19;0;0;0;511;nan;25.91;0.0;20.05
2025-11-09 20:39:29;0;0;0;493;nan;25.83;0.0;20.03
2025-11-09 20:39:39;0;0;0;499;nan;25.84;0.0;19.96
2025-11-09 20:39:49;0;0;0;502;nan;25.79;0.0;20.12
2025-11-09 20:39:59;0;0;0;492;nan;25.69;0.0;20.09
2025-11-09 20:40:10;0;0;0;476;nan;25.63;0.0;20.2
2025-11-09 20:40:20;0;0;0;485;nan;25.45;0.0;20.2
2025-11-09 20:40:30;0;0;0;474;nan;25.59;0.0;20.12
2025-11-09 20:40:40;0;0;0;483;nan;25.57;0.0;20.19
2025-11-09 20:40:50;0;0;0;500;nan;25.44;0.0;20.29
2025-11-09 20:41:00;0;0;0;513;nan;25.37;0.0;20.32
2025-11-09 20:41:10;0;0;0;524;nan;25.37;0.0;20.31
2025-11-09 20:41:20;0;0;0;533;nan;25.32;0.0;20.29
2025-11-09 20:41:31;0;0;0;533;nan;25.46;0.0;20.26
2025-11-09 20:41:41;0;0;0;532;nan;25.41;0.0;20.23
2025-11-09 20:41:51;0;0;0;531;nan;25.38;0.0;20.15
2025-11-09 20:42:01;0;0;0;521;nan;25.39;0.0;20.18
2025-11-09 20:42:11;0;0;0;521;nan;25.48;0.0;20.06
2025-11-09 20:42:21;0;0;0;525;nan;25.56;0.0;20.1
2025-11-09 20:42:31;0;0;0;523;nan;25.6;0.0;20.15
2025-11-09 20:42:41;0;0;0;512;nan;25.67;0.0;20.06
2025-11-09 20:42:51;0;0;0;501;nan;25.6;0.0;20.03
2025-11-09 20:43:01;0;0;0;493;nan;25.62;0.0;20.04
2025-11-09 20:43:12;0;0;0;488;nan;25.68;0.0;20.09
2025-11-09 20:43:22;0;0;0;497;nan;25.65;0.0;20.09
2025-11-09 20:43:32;0;0;0;508;nan;25.66;0.0;20.05
2025-11-09 20:43:42;0;0;0;514;nan;25.58;0.0;20.02
2025-11-09 20:43:52;0;0;0;517;nan;25.66;0.0;19.96
2025-11-09 20:44:02;0;0;0;502;nan;25.75;0.0;19.93
2025-11-09 20:44:12;0;0;0;499;nan;25.83;0.0;19.95
2025-11-09 20:44:22;0;0;0;512;nan;25.92;0.0;19.91
2025-11-09 20:44:32;0;0;0;514;nan;25.98;0.0;19.96
2025-11-09 20:44:43;0;0;0;527;nan;25.96;0.0;19.89
2025-11-09 20:44:53;0;0;0;524;nan;25.92;0.0;19.89
2025-11-09 20:45:03;0;0;0;510;nan;25.93;0.0;19.92
2025-11-09 20:45:13;0;0;0;499;nan;25.97;0.0;19.94
2025-11-09 20:45:23;0;0;0;490;nan;25.94;0.0;19.96
2025-11-09 20:45:33;0;0;0;489;nan;26.0;0.0;19.86
2025-11-09 20:45:43;0;0;0;488;nan;26.02;0.0;19.85
2025-11-09 20:45:53;0;0;0;484;nan;26.07;0.0;19.87
2025-11-09 20:46:03;0;0;0;488;nan;25.98;0.0;19.83
2025-11-09 20:46:14;0;0;0;496;nan;25.89;0.0;19.95
2025-11-09 20:46:24;0;0;0;495;nan;25.78;0.0;20.01
2025-11-09 20:46:34;0;0;0;497;nan;25.85;0.0;19.97
2025-11-09 20:46:44;0;0;0;504;nan;25.83;0.0;20.02
2025-11-09 20:46:54;0;0;0;515;nan;25.85;0.0;19.97
2025-11-09 20:47:04;0;0;0;519;nan;25.8;0.0;19.99
2025-11-09 20:47:14;0;0;0;519;nan;25.8;0.0;20.01
2025-11-09 20:47:24;0;0;0;520;nan;25.82;0.0;19.99
2025-11-09 20:47:35;0;0;0;515;nan;25.86;0.0;20.03
2025-11-09 20:47:45;0;0;0;510;nan;25.86;0.0;20.06
2025-11-09 20:47:55;0;0;0;507;nan;25.86;0.0;20.05
2025-11-09 20:48:05;0;0;0;507;nan;25.81;0.0;20.07
2025-11-09 20:48:15;0;0;0;510;nan;25.94;0.0;20.01
2025-11-09 20:48:25;0;0;0;513;nan;25.93;0.0;19.95
2025-11-09 20:48:35;0;0;0;503;nan;25.94;0.0;19.95
2025-11-09 20:48:45;0;0;0;503;nan;25.91;0.0;19.96
2025-11-09 20:48:55;0;0;0;497;nan;26.0;0.0;19.86
2025-11-09 20:49:05;0;0;0;509;nan;26.01;0.0;19.87
2025-11-09 20:49:16;0;0;0;514;nan;26.01;0.0;19.85
2025-11-09 20:49:26;0;0;0;521;nan;26.02;0.0;19.92
2025-11-09 20:49:36;0;0;0;516;nan;25.99;0.0;19.96
2025-11-09 20:49:46;0;0;0;507;nan;25.91;0.0;20.0
2025-11-09 20:49:56;0;0;0;507;nan;25.81;0.0;20.04
2025-11-09 20:50:06;0;0;0;522;nan;25.77;0.0;20.09
2025-11-09 20:50:16;0;0;0;527;nan;25.8;0.0;20.06
2025-11-09 20:50:27;0;0;0;527;nan;25.85;0.0;20.01
2025-11-09 20:50:37;0;0;0;533;nan;25.93;0.0;20.04
2025-11-09 20:50:47;0;0;0;541;nan;25.88;0.0;20.03
2025-11-09 20:50:57;0;0;0;539;nan;25.89;0.0;19.99
2025-11-09 20:51:07;0;0;0;533;nan;25.84;0.0;20.05
2025-11-09 20:51:17;0;0;0;529;nan;25.95;0.0;19.99
2025-11-09 20:51:27;0;0;0;540;nan;25.88;0.0;20.03
2025-11-09 20:51:37;0;0;0;533;nan;25.85;0.0;20.05
2025-11-09 20:51:48;0;0;0;533;nan;25.83;0.0;20.08
2025-11-09 20:51:58;0;0;0;534;nan;25.96;0.0;20.07
2025-11-09 20:52:08;0;0;0;535;nan;25.94;0.0;20.01
2025-11-09 20:52:18;0;0;0;534;nan;25.87;0.0;20.03
2025-11-09 20:52:28;0;0;0;531;nan;25.89;0.0;20.03
2025-11-09 20:52:38;0;0;0;531;nan;25.8;0.0;20.05
2025-11-09 20:52:48;0;0;0;535;nan;25.75;0.0;20.09
2025-11-09 20:52:58;0;0;0;539;nan;25.78;0.0;20.05
2025-11-09 20:53:08;0;0;0;529;nan;25.87;0.0;20.04
2025-11-09 20:53:19;0;0;0;527;nan;25.94;0.0;20.01
2025-11-09 20:53:29;0;0;0;520;nan;26.04;0.0;20.01
2025-11-09 20:53:39;0;0;0;509;nan;25.98;0.0;20.04
2025-11-09 20:53:49;0;0;0;515;nan;25.92;0.0;19.92
2025-11-09 20:53:59;0;0;0;505;nan;25.96;0.0;19.99
2025-11-09 20:54:09;0;0;0;511;nan;26.12;0.0;19.95
2025-11-09 20:54:19;0;0;0;515;nan;26.1;0.0;19.92
2025-11-09 20:54:29;0;0;0;525;nan;25.94;0.0;19.98
2025-11-09 20:54:39;0;0;0;531;nan;25.85;0.0;20.07
2025-11-09 20:54:49;0;0;0;536;nan;25.8;0.0;20.01
2025-11-09 20:55:00;0;0;0;543;nan;25.79;0.0;20.09
2025-11-09 20:55:10;0;0;0;537;nan;25.79;0.0;20.12
2025-11-09 20:55:20;0;0;0;549;nan;25.8;0.0;20.1
2025-11-09 20:55:30;0;0;0;546;nan;25.84;0.0;20.09
2025-11-09 20:55:40;0;0;0;545;nan;25.77;0.0;20.04
2025-11-09 20:55:50;0;0;0;538;nan;25.83;0.0;20.02
2025-11-09 20:56:00;0;0;0;518;nan;25.86;0.0;19.95
2025-11-09 20:56:10;0;0;0;498;nan;26.01;0.0;19.99
2025-11-09 20:56:20;0;0;0;487;nan;25.97;0.0;20.03
2025-11-09 20:56:31;0;0;0;485;nan;25.88;0.0;20.0
2025-11-09 20:56:41;0;0;0;470;nan;26.0;0.0;19.97
2025-11-09 20:56:51;0;0;0;473;nan;25.89;0.0;20.05
2025-11-09 20:57:01;0;0;0;473;nan;25.81;0.0;20.06
2025-11-09 20:57:11;0;0;0;472;nan;25.72;0.0;20.12
2025-11-09 20:57:21;0;0;0;467;nan;25.85;0.0;20.08
2025-11-09 20:57:31;0;0;0;475;nan;25.84;0.0;20.1
2025-11-09 20:57:41;0;0;0;477;nan;25.82;0.0;20.12
2025-11-09 20:57:51;0;0;0;490;nan;25.73;0.0;20.1
2025-11-09 20:58:02;0;0;0;491;nan;25.81;0.0;20.03
2025-11-09 20:58:12;0;0;0;494;nan;25.84;0.0;20.06
2025-11-09 20:58:22;0;0;0;500;nan;25.77;0.0;20.02
2025-11-09 20:58:32;0;0;0;503;nan;25.87;0.0;19.98
2025-11-09 20:58:42;0;0;0;503;nan;25.97;0.0;20.02
2025-11-09 20:58:52;0;0;0;505;nan;25.9;0.0;19.98
2025-11-09 20:59:02;0;0;0;518;nan;26.0;0.0;19.91
2025-11-09 20:59:12;0;0;0;526;nan;26.06;0.0;20.0
2025-11-09 20:59:22;0;0;0;530;nan;26.04;0.0;19.94
2025-11-09 20:59:33;0;0;0;530;nan;26.05;0.0;19.94
2025-11-09 20:59:43;0;0;0;537;nan;26.01;0.0;20.02
2025-11-09 20:59:53;0;0;0;539;nan;25.88;0.0;20.01
2025-11-09 21:00:03;0;0;0;542;nan;25.96;0.0;19.95
2025-11-09 21:00:13;0;0;0;548;nan;25.91;0.0;19.96
2025-11-09 21:00:23;0;0;0;552;nan;25.89;0.0;19.95
2025-11-09 21:00:33;0;0;0;549;nan;25.86;0.0;20.03
2025-11-09 21:00:43;0;0;0;538;nan;25.8;0.0;20.08
2025-11-09 21:00:53;0;0;0;546;nan;25.72;0.0;20.02
2025-11-09 21:01:04;0;0;0;562;nan;25.81;0.0;20.05
2025-11-09 21:01:14;0;0;0;567;nan;25.92;0.0;20.04
2025-11-09 21:01:24;0;0;0;550;nan;25.88;0.0;20.0
2025-11-09 21:01:34;0;0;0;545;nan;26.01;0.0;19.94
2025-11-09 21:01:44;0;0;0;544;nan;26.07;0.0;19.95
2025-11-09 21:01:54;0;0;0;533;nan;26.1;0.0;19.83
2025-11-09 21:02:04;0;0;0;530;nan;26.03;0.0;19.86
2025-11-09 21:02:14;0;0;0;552;nan;26.17;0.0;19.93
2025-11-09 21:02:24;0;0;0;562;nan;26.11;0.0;19.88
