time;atm_pm_1_0;atm_pm_10_0;atm_pm_2_5;co2;delta;hum;ma;temp
2025-11-10 04:58:46;2;4;4;401;-0.09;37.32;4.4;25.93
2025-11-10 04:58:56;2;5;5;404;0.14;37.31;4.4;25.92
2025-11-10 04:59:06;2;5;5;401;0.14;37.31;4.4;25.92
2025-11-10 04:59:17;2;5;5;400;0.14;37.31;4.4;25.93
2025-11-10 04:59:27;3;5;5;401;0.14;37.31;4.4;25.93
2025-11-10 04:59:37;3;5;5;401;0.11;37.3;4.5;25.92
2025-11-10 04:59:47;4;8;7;403;0.43;37.3;4.9;25.93
2025-11-10 04:59:57;3;7;6;401;0.18;37.3;5.1;25.92
2025-11-10 05:00:07;3;6;6;402;0.15;37.31;5.2;25.92
2025-11-10 05:00:17;3;5;5;404;-0.06;37.31;5.3;25.91
2025-11-10 05:00:27;3;5;5;400;-0.07;37.3;5.4;25.91
2025-11-10 05:00:37;2;4;4;400;-0.25;37.31;5.3;25.92
2025-11-10 05:00:48;2;4;4;403;-0.23;37.3;5.2;25.93
2025-11-10 05:00:58;3;5;4;402;-0.22;37.29;5.1;25.9
2025-11-10 05:01:08;2;4;4;401;-0.2;37.31;5.0;25.92
2025-11-10 05:01:18;2;5;4;404;-0.18;37.31;4.9;25.92
2025-11-10 05:01:28;2;5;5;404;0.06;37.29;4.7;25.92
2025-11-10 05:01:38;2;5;5;400;0.09;37.31;4.6;25.93
2025-11-10 05:01:48;3;6;6;401;0.3;37.29;4.6;25.9
2025-11-10 05:01:58;3;6;6;404;0.28;37.3;4.7;25.91
2025-11-10 05:02:08;1;4;4;401;-0.13;37.31;4.6;25.92
2025-11-10 05:02:19;2;6;6;401;0.25;37.31;4.8;25.92
2025-11-10 05:02:29;2;5;5;402;0.02;37.31;4.9;25.92
2025-11-10 05:02:39;2;5;5;404;0.0;37.3;5.0;25.92
2025-11-10 05:02:49;2;5;5;404;-0.02;37.31;5.1;25.92
2025-11-10 05:02:59;1;5;4;401;-0.22;37.3;5.1;25.9
2025-11-10 05:03:09;1;5;4;403;-0.2;37.29;5.0;25.9
2025-11-10 05:03:19;0;4;4;402;-0.18;37.29;4.9;25.91
2025-11-10 05:03:29;2;5;4;401;-0.15;37.3;4.7;25.91
2025-11-10 05:03:39;2;5;4;404;-0.11;37.3;4.5;25.92
2025-11-10 05:03:50;2;6;6;403;0.28;37.3;4.7;25.91
2025-11-10 05:04:00;1;4;4;403;-0.11;37.31;4.5;25.91
2025-11-10 05:04:10;3;6;6;403;0.3;37.3;4.6;25.92
2025-11-10 05:04:20;3;6;5;400;0.09;37.31;4.6;25.92
2025-11-10 05:04:30;3;6;6;402;0.28;37.31;4.7;25.91
2025-11-10 05:04:40;2;4;4;400;-0.15;37.31;4.7;25.91
2025-11-10 05:04:50;3;5;5;404;0.04;37.29;4.8;25.91
2025-11-10 05:05:00;3;5;5;403;0.02;37.31;4.9;25.91
2025-11-10 05:05:10;3;6;5;401;0.0;37.32;5.0;25.92
2025-11-10 05:05:21;3;6;4;402;-0.2;37.3;5.0;25.92
2025-11-10 05:05:31;2;5;4;402;-0.17;37.31;4.8;25.89
2025-11-10 05:05:41;1;3;3;402;-0.36;37.31;4.7;25.93
2025-11-10 05:05:51;2;6;4;404;-0.11;37.3;4.5;25.91
2025-11-10 05:06:01;1;6;4;403;-0.09;37.31;4.4;25.93
2025-11-10 05:06:11;3;6;4;402;-0.05;37.3;4.2;25.91
2025-11-10 05:06:21;2;4;4;402;-0.05;37.32;4.2;25.91
2025-11-10 05:06:31;2;4;4;401;-0.02;37.32;4.1;25.9
2025-11-10 05:06:41;3;5;5;403;0.22;37.31;4.1;25.92
2025-11-10 05:06:52;4;6;6;402;0.43;37.31;4.2;25.92
2025-11-10 05:07:02;4;6;6;400;0.36;37.31;4.4;25.9
2025-11-10 05:07:12;3;4;4;402;-0.09;37.3;4.4;25.92
2025-11-10 05:07:22;3;4;4;401;-0.11;37.31;4.5;25.92
2025-11-10 05:07:32;3;5;5;404;0.09;37.31;4.6;25.93
2025-11-10 05:07:42;2;5;5;401;0.06;37.31;4.7;25.91
2025-11-10 05:07:52;2;4;3;401;-0.35;37.31;4.6;25.91
2025-11-10 05:08:02;3;5;4;401;-0.13;37.3;4.6;25.91
2025-11-10 05:08:12;2;4;4;400;-0.13;37.32;4.6;25.91
2025-11-10 05:08:22;1;5;4;402;-0.11;37.3;4.5;25.93
2025-11-10 05:08:33;2;5;4;404;-0.07;37.29;4.3;25.91
2025-11-10 05:08:43;1;4;4;401;-0.02;37.3;4.1;25.92
2025-11-10 05:08:53;2;6;6;402;0.4;37.29;4.3;25.91
2025-11-10 05:09:03;1;5;4;400;-0.07;37.29;4.3;25.91
2025-11-10 05:09:13;1;4;3;400;-0.27;37.31;4.1;25.9
2025-11-10 05:09:23;2;4;4;400;0.0;37.31;4.0;25.93
2025-11-10 05:09:33;2;5;5;404;0.19;37.31;4.2;25.92
2025-11-10 05:09:43;2;6;6;401;0.36;37.31;4.4;25.91
2025-11-10 05:09:54;2;6;6;401;0.3;37.3;4.6;25.93
2025-11-10 05:10:04;2;6;6;402;0.25;37.3;4.8;25.91
2025-11-10 05:10:14;1;4;4;402;-0.17;37.3;4.8;25.93
2025-11-10 05:10:24;1;5;4;401;-0.17;37.3;4.8;25.92
2025-11-10 05:10:34;2;6;6;404;0.25;37.3;4.8;25.91
2025-11-10 05:10:44;3;6;6;404;0.2;37.31;5.0;25.94
2025-11-10 05:10:54;3;6;6;401;0.13;37.29;5.3;25.91
2025-11-10 05:11:04;2;5;5;402;-0.07;37.3;5.4;25.9
2025-11-10 05:11:14;1;5;3;401;-0.42;37.3;5.2;25.91
2025-11-10 05:11:25;2;5;4;403;-0.2;37.29;5.0;25.9
2025-11-10 05:11:35;2;4;4;404;-0.17;37.31;4.8;25.92
2025-11-10 05:11:45;1;4;4;402;-0.13;37.28;4.6;25.92
2025-11-10 05:11:55;1;5;5;404;0.06;37.31;4.7;25.92
2025-11-10 05:12:05;2;6;6;404;0.22;37.29;4.9;25.9
2025-11-10 05:12:15;2;6;5;402;0.04;37.3;4.8;25.92
2025-11-10 05:12:25;2;6;5;402;0.06;37.31;4.7;25.92
2025-11-10 05:12:35;1;5;5;400;0.09;37.3;4.6;25.89
2025-11-10 05:12:45;1;4;3;403;-0.32;37.3;4.4;25.91
2025-11-10 05:12:56;2;5;4;400;-0.11;37.3;4.5;25.9
2025-11-10 05:13:06;2;4;4;404;-0.11;37.29;4.5;25.93
2025-11-10 05:13:16;1;4;4;403;-0.11;37.3;4.5;25.9
2025-11-10 05:13:26;1;3;3;404;-0.32;37.3;4.4;25.91
2025-11-10 05:13:36;2;4;4;401;-0.07;37.31;4.3;25.91
2025-11-10 05:13:46;2;6;6;402;0.4;37.31;4.3;25.9
2025-11-10 05:13:56;2;7;6;404;0.36;37.3;4.4;25.92
2025-11-10 05:14:06;2;6;5;401;0.14;37.31;4.4;25.93
2025-11-10 05:14:16;1;5;4;403;-0.07;37.31;4.3;25.9
2025-11-10 05:14:27;2;5;4;401;-0.09;37.3;4.4;25.91
2025-11-10 05:14:37;1;4;3;404;-0.3;37.3;4.3;25.89
2025-11-10 05:14:47;2;5;5;402;0.14;37.31;4.4;25.9
2025-11-10 05:14:57;2;5;4;402;-0.09;37.3;4.4;25.92
2025-11-10 05:15:07;1;3;3;404;-0.32;37.3;4.4;25.92
2025-11-10 05:15:17;2;4;4;400;-0.09;37.3;4.4;25.88
2025-11-10 05:15:27;2;5;4;404;-0.05;37.29;4.2;25.9
2025-11-10 05:15:37;3;6;4;404;0.0;37.29;4.0;25.91
2025-11-10 05:15:48;3;6;4;404;0.03;37.3;3.9;25.92
2025-11-10 05:15:58;2;5;4;401;0.03;37.29;3.9;25.91
2025-11-10 05:16:08;2;4;4;400;0.03;37.29;3.9;25.9
2025-11-10 05:16:18;3;5;5;401;0.22;37.28;4.1;25.89
2025-11-10 05:16:28;4;5;5;402;0.22;37.31;4.1;25.9
2025-11-10 05:16:38;3;4;4;404;-0.02;37.3;4.1;25.9
2025-11-10 05:16:48;1;4;4;403;-0.05;37.29;4.2;25.91
2025-11-10 05:16:58;2;5;5;402;0.16;37.28;4.3;25.89
2025-11-10 05:17:08;2;7;7;401;0.52;37.28;4.6;25.9
2025-11-10 05:17:18;2;8;6;404;0.25;37.28;4.8;25.89
2025-11-10 05:17:29;4;6;5;404;0.02;37.28;4.9;25.91
2025-11-10 05:17:39;4;5;5;403;0.0;37.28;5.0;25.9
2025-11-10 05:17:49;3;5;5;404;-0.02;37.28;5.1;25.89
2025-11-10 05:17:59;3;5;5;403;-0.02;37.29;5.1;25.91
2025-11-10 05:18:09;2;4;4;400;-0.2;37.29;5.0;25.91
2025-11-10 05:18:19;3;5;5;403;-0.02;37.29;5.1;25.91
2025-11-10 05:18:29;1;3;3;404;-0.4;37.29;5.0;25.92
2025-11-10 05:18:39;1;4;4;400;-0.18;37.28;4.9;25.91
2025-11-10 05:18:49;2;5;5;404;0.06;37.28;4.7;25.89
2025-11-10 05:19:00;1;3;3;400;-0.32;37.28;4.4;25.9
2025-11-10 05:19:10;1;2;2;404;-0.51;37.29;4.1;25.9
2025-11-10 05:19:20;2;3;3;400;-0.23;37.29;3.9;25.91
2025-11-10 05:19:30;2;5;5;403;0.28;37.28;3.9;25.9
2025-11-10 05:19:40;1;4;4;402;0.05;37.27;3.8;25.89
2025-11-10 05:19:50;2;5;5;402;0.28;37.28;3.9;25.88
2025-11-10 05:20:00;2;6;5;403;0.28;37.28;3.9;25.9
2025-11-10 05:20:10;1;6;5;403;0.22;37.28;4.1;25.89
2025-11-10 05:20:20;2;7;6;402;0.4;37.27;4.3;25.91
2025-11-10 05:20:31;3;5;5;401;0.16;37.28;4.3;25.89
2025-11-10 05:20:41;2;3;3;404;-0.3;37.28;4.3;25.9
2025-11-10 05:20:51;3;6;6;401;0.28;37.28;4.7;25.89
2025-11-10 05:21:01;2;6;6;403;0.2;37.29;5.0;25.9
2025-11-10 05:21:11;2;6;6;404;0.18;37.29;5.1;25.9
2025-11-10 05:21:21;2;6;6;400;0.13;37.28;5.3;25.89
2025-11-10 05:21:31;2;4;4;403;-0.23;37.3;5.2;25.91
2025-11-10 05:21:41;1;3;3;400;-0.4;37.3;5.0;25.9
2025-11-10 05:21:51;1;5;4;403;-0.18;37.31;4.9;25.9
2025-11-10 05:22:02;1;5;4;400;-0.15;37.29;4.7;25.9
2025-11-10 05:22:12;3;6;6;402;0.25;37.29;4.8;25.91
2025-11-10 05:22:22;1;4;4;400;-0.18;37.29;4.9;25.89
2025-11-10 05:22:32;2;5;5;402;0.04;37.29;4.8;25.9
2025-11-10 05:22:42;2;6;6;401;0.25;37.29;4.8;25.89
2025-11-10 05:22:52;3;6;6;401;0.25;37.29;4.8;25.89
2025-11-10 05:23:02;3;7;7;404;0.43;37.29;4.9;25.89
2025-11-10 05:23:12;3;5;5;404;0.0;37.29;5.0;25.89
2025-11-10 05:23:22;3;5;5;402;-0.04;37.31;5.2;25.89
2025-11-10 05:23:32;3;5;5;402;-0.06;37.3;5.3;25.88
2025-11-10 05:23:43;3;6;6;404;0.09;37.29;5.5;25.9
2025-11-10 05:23:53;2;4;4;401;-0.25;37.3;5.3;25.89
2025-11-10 05:24:03;2;4;4;400;-0.25;37.3;5.3;25.89
2025-11-10 05:24:13;3;5;5;400;-0.06;37.3;5.3;25.89
2025-11-10 05:24:23;2;3;3;404;-0.4;37.3;5.0;25.91
2025-11-10 05:24:33;2;4;4;404;-0.17;37.29;4.8;25.88
2025-11-10 05:24:43;1;4;4;401;-0.11;37.3;4.5;25.9
2025-11-10 05:24:53;2;5;5;401;0.11;37.3;4.5;25.88
2025-11-10 05:25:03;2;4;4;401;-0.09;37.3;4.4;25.91
2025-11-10 05:25:14;2;4;4;403;-0.07;37.31;4.3;25.89
2025-11-10 05:25:24;1;3;3;404;-0.25;37.31;4.0;25.89
2025-11-10 05:25:34;1;3;3;403;-0.23;37.31;3.9;25.9
2025-11-10 05:25:44;1;3;3;404;-0.21;37.3;3.8;25.89
2025-11-10 05:25:54;2;5;5;400;0.32;37.31;3.8;25.9
2025-11-10 05:26:04;3;5;5;401;0.25;37.29;4.0;25.88
2025-11-10 05:26:14;2;5;5;404;0.22;37.31;4.1;25.91
2025-11-10 05:26:24;1;4;4;400;-0.02;37.3;4.1;25.9
2025-11-10 05:26:34;2;4;4;402;0.0;37.3;4.0;25.88
2025-11-10 05:26:45;1;4;4;402;0.0;37.29;4.0;25.88
2025-11-10 05:26:55;1;5;4;400;0.0;37.29;4.0;25.88
2025-11-10 05:27:05;1;5;5;404;0.19;37.29;4.2;25.88
2025-11-10 05:27:15;2;4;4;404;-0.07;37.31;4.3;25.89
2025-11-10 05:27:25;2;4;4;400;-0.09;37.3;4.4;25.88
2025-11-10 05:27:35;1;5;4;401;-0.07;37.3;4.3;25.86
2025-11-10 05:27:45;2;6;4;404;-0.05;37.3;4.2;25.9
2025-11-10 05:27:55;2;4;4;400;-0.02;37.3;4.1;25.88
2025-11-10 05:28:05;2;4;4;401;-0.02;37.3;4.1;25.87
2025-11-10 05:28:16;2;6;5;403;0.19;37.31;4.2;25.89
2025-11-10 05:28:26;2;6;5;401;0.16;37.31;4.3;25.88
2025-11-10 05:28:36;1;3;3;403;-0.29;37.29;4.2;25.88
2025-11-10 05:28:46;1;4;3;404;-0.25;37.31;4.0;25.88
2025-11-10 05:28:56;1;5;4;404;0.0;37.3;4.0;25.88
2025-11-10 05:29:06;3;5;4;401;0.0;37.31;4.0;25.91
2025-11-10 05:29:16;4;5;5;401;0.22;37.3;4.1;25.88
2025-11-10 05:29:26;1;4;3;401;-0.25;37.31;4.0;25.89
2025-11-10 05:29:36;1;3;3;403;-0.23;37.31;3.9;25.88
2025-11-10 05:29:47;1;3;2;403;-0.46;37.29;3.7;25.91
2025-11-10 05:29:57;1;4;4;403;0.11;37.29;3.6;25.87
2025-11-10 05:30:07;1;3;3;403;-0.12;37.29;3.4;25.89
2025-11-10 05:30:17;2;5;4;404;0.14;37.28;3.5;25.88
2025-11-10 05:30:27;1;4;4;403;0.11;37.29;3.6;25.9
2025-11-10 05:30:37;2;4;4;401;0.11;37.3;3.6;25.88
2025-11-10 05:30:47;2;5;5;403;0.35;37.3;3.7;25.89
2025-11-10 05:30:57;3;5;5;401;0.35;37.29;3.7;25.87
2025-11-10 05:31:07;2;4;4;401;0.05;37.3;3.8;25.89
2025-11-10 05:31:18;2;4;4;402;0.03;37.3;3.9;25.88
2025-11-10 05:31:28;2;4;4;403;-0.02;37.29;4.1;25.88
2025-11-10 05:31:38;2;4;4;403;-0.02;37.29;4.1;25.87
2025-11-10 05:31:48;2;4;4;404;-0.05;37.31;4.2;25.9
2025-11-10 05:31:58;3;5;4;403;-0.05;37.28;4.2;25.89
2025-11-10 05:32:08;2;5;4;401;-0.05;37.28;4.2;25.88
2025-11-10 05:32:18;1;4;3;402;-0.27;37.28;4.1;25.89
2025-11-10 05:32:28;1;4;3;400;-0.23;37.28;3.9;25.88
2025-11-10 05:32:38;0;4;4;401;0.05;37.29;3.8;25.87
2025-11-10 05:32:48;1;4;4;402;0.05;37.28;3.8;25.87
2025-11-10 05:32:59;1;5;4;400;0.05;37.28;3.8;25.87
2025-11-10 05:33:09;1;5;5;402;0.28;37.28;3.9;25.89
2025-11-10 05:33:19;1;4;4;400;0.03;37.27;3.9;25.89
2025-11-10 05:33:29;2;5;5;401;0.25;37.26;4.0;25.88
2025-11-10 05:33:39;2;5;4;400;0.0;37.26;4.0;25.87
2025-11-10 05:33:49;1;3;3;403;-0.23;37.27;3.9;25.87
2025-11-10 05:33:59;1;5;4;404;0.0;37.27;4.0;25.88
2025-11-10 05:34:09;1;6;4;403;-0.02;37.29;4.1;25.86
2025-11-10 05:34:19;2;5;4;402;-0.02;37.27;4.1;25.88
2025-11-10 05:34:30;2;6;5;402;0.19;37.27;4.2;25.87
2025-11-10 05:34:40;2;6;5;402;0.16;37.27;4.3;25.87
2025-11-10 05:34:50;1;5;5;403;0.16;37.27;4.3;25.88
2025-11-10 05:35:00;2;5;5;402;0.14;37.26;4.4;25.86
2025-11-10 05:35:10;1;4;4;403;-0.07;37.28;4.3;25.88
2025-11-10 05:35:20;2;7;6;402;0.33;37.28;4.5;25.88
2025-11-10 05:35:30;2;5;5;400;0.06;37.27;4.7;25.88
2025-11-10 05:35:40;1;4;4;403;-0.15;37.27;4.7;25.87
2025-11-10 05:35:50;1;4;4;401;-0.15;37.28;4.7;25.88
2025-11-10 05:36:01;3;6;6;400;0.22;37.26;4.9;25.87
2025-11-10 05:36:11;2;5;5;403;0.02;37.27;4.9;25.88
2025-11-10 05:36:21;2;5;5;403;0.02;37.28;4.9;25.87
2025-11-10 05:36:31;2;8;6;402;0.2;37.27;5.0;25.89
2025-11-10 05:36:41;2;6;5;404;0.0;37.28;5.0;25.89
2025-11-10 05:36:51;3;7;6;402;0.15;37.28;5.2;25.87
2025-11-10 05:37:01;2;7;5;402;-0.02;37.27;5.1;25.88
2025-11-10 05:37:11;2;6;5;400;-0.02;37.28;5.1;25.88
2025-11-10 05:37:21;2;4;4;401;-0.22;37.29;5.1;25.87
2025-11-10 05:37:32;1;4;4;402;-0.22;37.28;5.1;25.88
2025-11-10 05:37:42;2;5;4;401;-0.18;37.27;4.9;25.89
2025-11-10 05:37:52;1;4;3;401;-0.36;37.28;4.7;25.88
2025-11-10 05:38:02;2;6;5;400;0.06;37.28;4.7;25.86
2025-11-10 05:38:12;3;6;5;401;0.09;37.27;4.6;25.87
2025-11-10 05:38:22;3;5;5;403;0.09;37.27;4.6;25.88
2025-11-10 05:38:32;1;4;4;403;-0.09;37.28;4.4;25.88
2025-11-10 05:38:42;1;3;3;404;-0.29;37.29;4.2;25.85
2025-11-10 05:38:52;1;4;3;401;-0.25;37.28;4.0;25.87
2025-11-10 05:39:03;2;6;4;403;0.0;37.28;4.0;25.87
2025-11-10 05:39:13;2;6;5;403;0.22;37.27;4.1;25.87
2025-11-10 05:39:23;0;4;3;403;-0.25;37.27;4.0;25.86
2025-11-10 05:39:33;0;3;3;403;-0.25;37.27;4.0;25.86
2025-11-10 05:39:43;1;5;4;403;0.03;37.27;3.9;25.86
2025-11-10 05:39:53;2;5;4;404;0.05;37.26;3.8;25.86
2025-11-10 05:40:03;2;5;5;400;0.32;37.24;3.8;25.87
2025-11-10 05:40:13;2;5;5;404;0.28;37.26;3.9;25.86
2025-11-10 05:40:23;1;5;4;400;0.0;37.26;4.0;25.88
2025-11-10 05:40:34;1;5;4;404;-0.02;37.26;4.1;25.87
2025-11-10 05:40:44;2;3;3;404;-0.25;37.26;4.0;25.87
2025-11-10 05:40:54;4;4;4;401;0.03;37.26;3.9;25.86
2025-11-10 05:41:04;3;6;5;400;0.22;37.25;4.1;25.85
2025-11-10 05:41:14;1;5;4;402;-0.05;37.26;4.2;25.85
2025-11-10 05:41:24;2;6;6;402;0.36;37.27;4.4;25.85
2025-11-10 05:41:34;1;5;5;403;0.11;37.26;4.5;25.85
2025-11-10 05:41:44;2;5;5;401;0.11;37.26;4.5;25.87
2025-11-10 05:41:54;1;3;3;404;-0.3;37.26;4.3;25.85
2025-11-10 05:42:05;1;4;4;401;-0.07;37.27;4.3;25.86
2025-11-10 05:42:15;2;4;4;402;-0.07;37.27;4.3;25.85
2025-11-10 05:42:25;1;2;2;404;-0.52;37.26;4.2;25.86
2025-11-10 05:42:35;2;4;4;402;-0.05;37.27;4.2;25.86
2025-11-10 05:42:45;1;3;3;401;-0.25;37.26;4.0;25.86
2025-11-10 05:42:55;2;3;3;404;-0.23;37.26;3.9;25.87
2025-11-10 05:43:05;1;3;3;402;-0.17;37.26;3.6;25.85
2025-11-10 05:43:15;0;4;4;404;0.14;37.27;3.5;25.87
2025-11-10 05:43:25;0;3;3;402;-0.09;37.27;3.3;25.85
2025-11-10 05:43:35;0;4;4;400;0.18;37.24;3.4;25.84
2025-11-10 05:43:46;1;5;5;402;0.43;37.25;3.5;25.85
2025-11-10 05:43:56;1;5;5;402;0.39;37.25;3.6;25.85
2025-11-10 05:44:06;1;5;5;402;0.28;37.26;3.9;25.86
2025-11-10 05:44:16;2;5;5;402;0.25;37.25;4.0;25.86
2025-11-10 05:44:26;1;3;3;403;-0.25;37.25;4.0;25.86
2025-11-10 05:44:36;1;4;2;401;-0.49;37.25;3.9;25.85
2025-11-10 05:44:46;0;6;4;402;0.0;37.25;4.0;25.85
2025-11-10 05:44:56;1;5;5;403;0.22;37.26;4.1;25.86
2025-11-10 05:45:06;0;4;4;401;-0.05;37.25;4.2;25.87
2025-11-10 05:45:17;0;5;4;403;-0.05;37.26;4.2;25.87
2025-11-10 05:45:27;1;5;4;403;-0.02;37.25;4.1;25.85
2025-11-10 05:45:37;1;4;4;403;0.0;37.26;4.0;25.85
2025-11-10 05:45:47;1;6;5;402;0.25;37.26;4.0;25.85
2025-11-10 05:45:57;1;5;4;404;0.03;37.25;3.9;25.86
2025-11-10 05:46:07;1;5;4;401;0.0;37.25;4.0;25.85
2025-11-10 05:46:17;0;4;3;403;-0.27;37.25;4.1;25.86
2025-11-10 05:46:27;0;4;4;400;-0.02;37.25;4.1;25.85
2025-11-10 05:46:37;0;3;3;403;-0.23;37.25;3.9;25.86
2025-11-10 05:46:48;0;5;4;402;0.03;37.24;3.9;25.84
2025-11-10 05:46:58;1;7;5;403;0.25;37.25;4.0;25.86
2025-11-10 05:47:08;1;6;5;403;0.22;37.26;4.1;25.85
2025-11-10 05:47:18;1;4;4;404;-0.02;37.27;4.1;25.84
2025-11-10 05:47:28;2;5;5;404;0.22;37.26;4.1;25.84
2025-11-10 05:47:38;2;4;4;400;-0.02;37.25;4.1;25.85
2025-11-10 05:47:48;1;4;4;402;-0.02;37.25;4.1;25.84
2025-11-10 05:47:58;2;6;6;401;0.36;37.25;4.4;25.84
2025-11-10 05:48:08;1;3;3;403;-0.3;37.26;4.3;25.84
2025-11-10 05:48:19;3;4;4;402;-0.09;37.27;4.4;25.86
2025-11-10 05:48:29;3;4;4;403;-0.09;37.26;4.4;25.84
2025-11-10 05:48:39;2;3;3;400;-0.29;37.25;4.2;25.85
2025-11-10 05:48:49;2;4;4;404;-0.02;37.26;4.1;25.85
2025-11-10 05:48:59;2;3;3;400;-0.25;37.26;4.0;25.84
2025-11-10 05:49:09;2;4;4;403;0.03;37.26;3.9;25.84
2025-11-10 05:49:19;2;4;3;403;-0.21;37.27;3.8;25.86
2025-11-10 05:49:29;3;3;3;404;-0.19;37.26;3.7;25.84
2025-11-10 05:49:39;3;3;3;401;-0.12;37.26;3.4;25.82
2025-11-10 05:49:49;3;5;4;403;0.14;37.26;3.5;25.84
2025-11-10 05:50:00;3;5;5;403;0.39;37.26;3.6;25.85
2025-11-10 05:50:10;3;5;5;400;0.35;37.25;3.7;25.84
2025-11-10 05:50:20;3;5;5;404;0.28;37.26;3.9;25.85
2025-11-10 05:50:30;3;7;6;402;0.46;37.26;4.1;25.84
2025-11-10 05:50:40;3;6;5;404;0.16;37.25;4.3;25.84
2025-11-10 05:50:50;2;4;3;404;-0.29;37.25;4.2;25.84
2025-11-10 05:51:00;3;5;5;402;0.14;37.26;4.4;25.83
2025-11-10 05:51:10;3;5;4;403;-0.11;37.25;4.5;25.83
2025-11-10 05:51:20;2;5;3;403;-0.33;37.25;4.5;25.85
2025-11-10 05:51:31;2;7;5;400;0.09;37.25;4.6;25.84
2025-11-10 05:51:41;2;5;4;403;-0.11;37.26;4.5;25.83
2025-11-10 05:51:51;2;4;4;403;-0.09;37.24;4.4;25.83
2025-11-10 05:52:01;1;4;4;403;-0.07;37.25;4.3;25.84
2025-11-10 05:52:11;2;6;4;402;-0.02;37.26;4.1;25.81
2025-11-10 05:52:21;2;4;4;404;0.0;37.24;4.0;25.82
2025-11-10 05:52:31;2;5;5;404;0.19;37.25;4.2;25.83
2025-11-10 05:52:41;2;2;2;403;-0.49;37.24;3.9;25.82
2025-11-10 05:52:51;2;4;4;402;0.03;37.25;3.9;25.82
2025-11-10 05:53:02;3;5;5;404;0.22;37.23;4.1;25.82
2025-11-10 05:53:12;2;4;4;401;0.0;37.25;4.0;25.83
2025-11-10 05:53:22;3;4;4;402;0.0;37.24;4.0;25.83
2025-11-10 05:53:32;2;3;3;404;-0.23;37.26;3.9;25.84
2025-11-10 05:53:42;1;4;4;400;0.03;37.25;3.9;25.84
2025-11-10 05:53:52;2;6;5;404;0.25;37.25;4.0;25.83
2025-11-10 05:54:02;2;5;4;402;0.0;37.25;4.0;25.82
2025-11-10 05:54:12;2;6;6;404;0.46;37.25;4.1;25.82
2025-11-10 05:54:22;2;5;5;404;0.14;37.24;4.4;25.82
2025-11-10 05:54:33;2;4;4;400;-0.09;37.25;4.4;25.82
2025-11-10 05:54:43;1;4;3;402;-0.29;37.24;4.2;25.82
2025-11-10 05:54:53;1;5;5;403;0.16;37.25;4.3;25.82
2025-11-10 05:55:03;1;4;4;401;-0.07;37.25;4.3;25.84
2025-11-10 05:55:13;2;5;5;403;0.11;37.24;4.5;25.84
2025-11-10 05:55:23;2;5;5;400;0.09;37.26;4.6;25.81
2025-11-10 05:55:33;2;5;5;404;0.09;37.24;4.6;25.81
2025-11-10 05:55:43;2;7;5;401;0.06;37.25;4.7;25.83
2025-11-10 05:55:53;1;5;4;400;-0.11;37.23;4.5;25.82
2025-11-10 05:56:04;2;4;4;404;-0.09;37.25;4.4;25.83
2025-11-10 05:56:14;1;4;4;401;-0.09;37.25;4.4;25.82
2025-11-10 05:56:24;2;5;4;402;-0.11;37.25;4.5;25.82
2025-11-10 05:56:34;1;5;4;400;-0.09;37.25;4.4;25.84
2025-11-10 05:56:44;1;5;5;403;0.11;37.26;4.5;25.83
2025-11-10 05:56:54;0;2;2;401;-0.52;37.25;4.2;25.83
2025-11-10 05:57:04;0;2;2;403;-0.49;37.25;3.9;25.84
2025-11-10 05:57:14;0;4;3;400;-0.19;37.24;3.7;25.83
2025-11-10 05:57:24;0;4;3;402;-0.14;37.25;3.5;25.83
2025-11-10 05:57:35;1;4;4;403;0.14;37.25;3.5;25.83
2025-11-10 05:57:45;0;3;2;403;-0.39;37.25;3.3;25.82
2025-11-10 05:57:55;1;4;3;401;-0.06;37.25;3.2;25.83
2025-11-10 05:58:05;0;3;2;400;-0.33;37.25;3.0;25.83
2025-11-10 05:58:15;0;2;2;404;-0.29;37.24;2.8;25.82
2025-11-10 05:58:25;1;3;3;401;0.15;37.25;2.6;25.82
2025-11-10 05:58:35;1;5;4;404;0.43;37.25;2.8;25.84
2025-11-10 05:58:45;1;7;6;402;0.88;37.25;3.2;25.82
2025-11-10 05:58:55;1;4;4;404;0.21;37.25;3.3;25.83
2025-11-10 05:59:06;1;4;3;403;-0.09;37.25;3.3;25.83
2025-11-10 05:59:16;1;5;4;401;0.21;37.24;3.3;25.83
2025-11-10 05:59:26;1;4;4;403;0.14;37.26;3.5;25.83
2025-11-10 05:59:36;1;4;4;400;0.11;37.25;3.6;25.82
2025-11-10 05:59:46;2;5;5;404;0.28;37.24;3.9;25.82
2025-11-10 05:59:56;2;5;5;400;0.19;37.25;4.2;25.82
2025-11-10 06:00:06;1;3;3;403;-0.29;37.25;4.2;25.83
2025-11-10 06:00:16;1;3;3;401;-0.27;37.25;4.1;25.83
2025-11-10 06:00:26;2;4;4;404;0.03;37.24;3.9;25.81
2025-11-10 06:00:36;1;3;3;401;-0.21;37.25;3.8;25.82
2025-11-10 06:00:47;1;4;4;400;0.03;37.24;3.9;25.8
2025-11-10 06:00:57;1;4;3;400;-0.21;37.24;3.8;25.82
2025-11-10 06:01:07;1;5;5;401;0.28;37.24;3.9;25.82
2025-11-10 06:01:17;1;5;5;401;0.25;37.24;4.0;25.8
